dataset,DOI,AuthorYear,SDG_theme,ancillary,classification_type,indices,RS_spatital_resolution_m,model_group,Confusion_matrix,RS_device_group,RS_device_type,Publication.Year,number_classes,fraction_majority_class,total,OA_reported,globalCitationsCount,RS_spatital_res_grouped,journal,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-79959778762&partnerID=40&md5=b173c3ca9431b15ef27ebb54a3898ed5,"McGwire K.C., Minor T.B., Schultz B.W.",NR,NR,CHECK,NR,NR,ML,NR,CHECK,CHECK,2011,NR,NR,,89,TO_DO,NR,IEEE Transactions on Geoscience and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-79151483750&partnerID=40&md5=f684f5205ec19414a40e508fdf207c04,"Zhong P., Wang R.",NR,NR,CHECK,NR,NR,ML,NR,CHECK,CHECK,2011,NR,NR,,88.2,TO_DO,NR,IEEE Transactions on Geoscience and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-78049241977&partnerID=40&md5=0875ef2e36fb7c976866e86a30a686f7,"Tarabalka Y., Benediktsson J.A., Chanussot J., Tilton J.C.",NR,NR,CHECK,NR,NR,ML,NR,CHECK,CHECK,2010,NR,NR,,77.2,TO_DO,NR,IEEE Transactions on Geoscience and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-36349007145&partnerID=40&md5=2fa12759776cd30e8b9c592b339b4f1f,"Waske B., Benediktsson J.A.",NR,NR,CHECK,NR,NR,ML,NR,CHECK,CHECK,2007,NR,NR,,66.5,TO_DO,NR,IEEE Transactions on Geoscience and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-36349029276&partnerID=40&md5=3ec76c234ab8ba05b790ab8b4d178ba8,"Kasapoglu N.G., Ersoy O.K.",NR,NR,CHECK,NR,NR,ML,NR,CHECK,CHECK,2007,NR,NR,,67.6,TO_DO,NR,IEEE Transactions on Geoscience and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-36348953996&partnerID=40&md5=8cda5c1865ca76b04b2ac593aa65abbe,"Zhong Y., Zhang L., Gong J., Li P.",NR,NR,CHECK,NR,NR,ML,NR,CHECK,CHECK,2007,NR,NR,,84.5,TO_DO,NR,IEEE Transactions on Geoscience and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-34249804195&partnerID=40&md5=dbbb1ddc37e2440f4db12b1967bf4aaa,"Chang Y.-L., Liang L.-S., Han C.-C., Fang J.-P., Liang W.-Y., Chen K.-S.",NR,NR,CHECK,NR,NR,ML,NR,CHECK,CHECK,2007,NR,NR,,92.5,TO_DO,NR,IEEE Transactions on Geoscience and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-33947711252&partnerID=40&md5=fbb04ac0b0a63257e9f18f4b2ede2822,"Sanchez-Hernandez C., Boyd D.S., Foody G.M.",NR,NR,CHECK,NR,NR,ML,NR,CHECK,CHECK,2007,NR,NR,,68.8,TO_DO,NR,IEEE Transactions on Geoscience and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-84858015958&partnerID=40&md5=0012bb11763141dab7b268565267f238,"Schuster C., Forster M., Kleinschmit B.",NR,NR,CHECK,NR,NR,ML,NR,CHECK,CHECK,2012,NR,NR,,72.2,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-84857000850&partnerID=40&md5=7fe55f1ba0d7c0ba72150e30291a744c,"Salberg A.-B., Jenssen R.",NR,NR,CHECK,NR,NR,ML,NR,CHECK,CHECK,2012,NR,NR,,77.9,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-82055162832&partnerID=40&md5=f93cc88ab2ea646b6f35e50757a3562b,"Su L., Huang Y., Chopping M.J., Rango A.",NR,NR,CHECK,NR,NR,ML,NR,CHECK,CHECK,2011,NR,NR,,52.3,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-77951777296&partnerID=40&md5=002c0f05c673ee9c377b8518725ea7db,"Qing J., Huo H., Fang T.",NR,NR,CHECK,NR,NR,ML,NR,CHECK,CHECK,2010,NR,NR,,84.8,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-67649651573&partnerID=40&md5=0e46039a76362df223fc384985d8b178,"Su L., Huang Y., Chopping M.J., Rango A., Martonchik J.V.",NR,NR,CHECK,NR,NR,ML,NR,CHECK,CHECK,2009,NR,NR,,45.8,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-37549004391&partnerID=40&md5=862b1b6363b172dfdb75e233ed6d36a9,"Dixon B., Candade N.",NR,NR,CHECK,NR,NR,ML,NR,CHECK,CHECK,2008,NR,NR,,50.6,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-33947395647&partnerID=40&md5=6bb0ee1ca816ec9ca1712ae62d93ec42,"Su L., Chopping M.J., Rango A., Martonchik J.V., Peters D.P.C.",NR,NR,CHECK,NR,NR,ML,NR,CHECK,CHECK,2007,NR,NR,,65,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-34250838520&partnerID=40&md5=be1b2b9d509d78bc46529f56c406536f,"Ouyang Y., Ma J.",NR,NR,CHECK,NR,NR,ML,NR,CHECK,CHECK,2006,NR,NR,,85.2,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-33747086525&partnerID=40&md5=0fb99ec37ec60ab01f316b9f31f00708,"Pal M., Mather P.M.",NR,NR,CHECK,NR,NR,ML,NR,CHECK,CHECK,2006,NR,NR,,81.8,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-13644256120&partnerID=40&md5=d0f358faf42d4b0755853bb0a3bd6175,"Pal M., Mather P.M.",NR,NR,CHECK,NR,NR,ML,NR,CHECK,CHECK,2005,NR,NR,,82.9,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-0037138473&partnerID=40&md5=eace114ac76282d865673c6dfd79cf62,"Huang C., Davis L.S., Townshend J.R.G.",NR,NR,CHECK,NR,NR,ML,NR,CHECK,CHECK,2002,NR,NR,,67.8,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-84859932886&partnerID=40&md5=e612c8f38c0dd22eb7ac40a2ff9a2a11,"Li G., Lu D., Moran E., Dutra L., Batistella M.",NR,NR,CHECK,NR,NR,ML,NR,CHECK,CHECK,2012,NR,NR,,56.1,TO_DO,NR,ISPRS Journal of Photogrammetry and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-67649669804&partnerID=40&md5=90dfcf60ce42718509c1d8409017fb51,Su L.,NR,NR,CHECK,NR,NR,ML,NR,CHECK,CHECK,2009,NR,NR,,72.8,TO_DO,NR,ISPRS Journal of Photogrammetry and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-78650571674&partnerID=40&md5=26b9a6832fb98064d5a6583a231609f7,"Bagan H., Yamagata Y.",NR,NR,CHECK,NR,NR,ML,NR,CHECK,CHECK,2010,NR,NR,,83,TO_DO,NR,Photogrammetric Engineering and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-38949149377&partnerID=40&md5=6cb7634a55988a43da169a9d130ada1c,"Watanachaturaporn P., Arora M.K., Varshney P.K.",NR,NR,CHECK,NR,NR,ML,NR,CHECK,CHECK,2008,NR,NR,,96.4,TO_DO,NR,Photogrammetric Engineering and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-79954605076&partnerID=40&md5=4687b9121dd214818d9daeccec789d38,"Huang L., Li Z., Tian B.-S., Chen Q., Liu J.-L., Zhang R.",NR,NR,CHECK,NR,NR,ML,NR,CHECK,CHECK,2011,NR,NR,,85.4,TO_DO,NR,Remote Sensing of Environment,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-33846901577&partnerID=40&md5=855d8e305576888705baed178592c26f,"Su L., Chopping M.J., Rango A., Martonchik J.V., Peters D.P.C.",NR,NR,CHECK,NR,NR,ML,NR,CHECK,CHECK,2007,NR,NR,,53.4,TO_DO,NR,Remote Sensing of Environment,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-33644753678&partnerID=40&md5=fa0ccc2fa9786dd9c1a22d6441bcfd4e,"Liu D., Kelly M., Gong P.",NR,NR,CHECK,NR,NR,ML,NR,CHECK,CHECK,2006,NR,NR,,79.4,TO_DO,NR,Remote Sensing of Environment,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-36349007145&partnerID=40&md5=2fa12759776cd30e8b9c592b339b4f1f,"Waske B., Benediktsson J.A.",NR,NR,CHECK,NR,NR,ML,NR,CHECK,CHECK,2007,NR,NR,,66.5,TO_DO,NR,IEEE Transactions on Geoscience and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-77951102454&partnerID=40&md5=548996e52673e3371907a87b234d0750,"Chen Z., Wang J.",NR,NR,CHECK,NR,NR,ML,NR,CHECK,CHECK,2010,NR,NR,,79,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-67650258206&partnerID=40&md5=f7203d24cadd03333b353c11ad7c4783,"Lu D., Weng Q.",NR,NR,CHECK,NR,NR,ML,NR,CHECK,CHECK,2009,NR,NR,,84.3,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-41549156538&partnerID=40&md5=9c52eef39e3e5aff07ededf0a1eb9ab5,Pal M.,NR,NR,CHECK,NR,NR,ML,NR,CHECK,CHECK,2008,NR,NR,,81.5,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-34250838520&partnerID=40&md5=be1b2b9d509d78bc46529f56c406536f,"Ouyang Y., Ma J.",NR,NR,CHECK,NR,NR,ML,NR,CHECK,CHECK,2006,NR,NR,,85.2,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-33747086525&partnerID=40&md5=0fb99ec37ec60ab01f316b9f31f00708,"Pal M., Mather P.M.",NR,NR,CHECK,NR,NR,ML,NR,CHECK,CHECK,2006,NR,NR,,81.8,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-0037138473&partnerID=40&md5=eace114ac76282d865673c6dfd79cf62,"Huang C., Davis L.S., Townshend J.R.G.",NR,NR,CHECK,NR,NR,ML,NR,CHECK,CHECK,2002,NR,NR,,67.8,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-0033589469&partnerID=40&md5=927ea394abdf12babad1234c7226c43b,"Cortijo F.J., Perez De La Blanca N.",NR,NR,CHECK,NR,NR,ML,NR,CHECK,CHECK,1999,NR,NR,,67.7,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-3643128070&partnerID=40&md5=b8ba7b14e096c93cd171aead3cb2c799,"Cortijo F.J., De La Ferez Blanca N.",NR,NR,CHECK,NR,NR,ML,NR,CHECK,CHECK,1998,NR,NR,,67.7,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-84867587028&partnerID=40&md5=ba8a49992f9fae523cf40b106d83d476,"Singh K.K., Vogler J.B., Shoemaker D.A., Meentemeyer R.K.",NR,NR,CHECK,NR,NR,ML,NR,CHECK,CHECK,2012,NR,NR,,79.2,TO_DO,NR,ISPRS Journal of Photogrammetry and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-84859932886&partnerID=40&md5=e612c8f38c0dd22eb7ac40a2ff9a2a11,"Li G., Lu D., Moran E., Dutra L., Batistella M.",NR,NR,CHECK,NR,NR,ML,NR,CHECK,CHECK,2012,NR,NR,,56.1,TO_DO,NR,ISPRS Journal of Photogrammetry and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-38949149377&partnerID=40&md5=6cb7634a55988a43da169a9d130ada1c,"Watanachaturaporn P., Arora M.K., Varshney P.K.",NR,NR,CHECK,NR,NR,ML,NR,CHECK,CHECK,2008,NR,NR,,96.4,TO_DO,NR,Photogrammetric Engineering and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-4143062534&partnerID=40&md5=15d651c2fad2ec6c501c0fb464e6166b,"Lu D., Mausel P., Batistella M., Moran E.",NR,NR,CHECK,NR,NR,ML,NR,CHECK,CHECK,2004,NR,NR,,79.8,TO_DO,NR,Photogrammetric Engineering and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-79954605076&partnerID=40&md5=4687b9121dd214818d9daeccec789d38,"Huang L., Li Z., Tian B.-S., Chen Q., Liu J.-L., Zhang R.",NR,NR,CHECK,NR,NR,ML,NR,CHECK,CHECK,2011,NR,NR,,85.4,TO_DO,NR,Remote Sensing of Environment,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-0141569007&partnerID=40&md5=17ea7609672b4ed38db71293d38d23b3,"Pal M., Mather P.M.",NR,NR,CHECK,NR,NR,ML,NR,CHECK,CHECK,2003,NR,NR,,94.7,TO_DO,NR,Remote Sensing of Environment,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-0035840406&partnerID=40&md5=106cd47ec1bf222af95931116ada0a08,"Pal S.K., Bandyopadhyay S., Murthy C.A.",NR,NR,CHECK,NR,NR,ML,NR,CHECK,CHECK,2001,NR,NR,,78.1,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-80051794605&partnerID=40&md5=8c07aa5525cb489ea4413001f7692e35,"Zhong Y., Zhang L.",NR,NR,CHECK,NR,NR,MD,NR,CHECK,CHECK,2011,NR,NR,,67.8,TO_DO,NR,IEEE Transactions on Geoscience and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-79952070511&partnerID=40&md5=647526917abdca18185fce44fcf5a124,"Liu X., Li X., Zhang X.",NR,NR,CHECK,NR,NR,MD,NR,CHECK,CHECK,2010,NR,NR,,81.6,TO_DO,NR,IEEE Transactions on Geoscience and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-70549104881&partnerID=40&md5=890a5deb4134a08a9b0da7537849104b,"McNairn H., Shang J., Jiao X., Champagne C.",NR,NR,CHECK,NR,NR,MD,NR,CHECK,CHECK,2009,NR,NR,,45.3,TO_DO,NR,IEEE Transactions on Geoscience and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-36348953996&partnerID=40&md5=8cda5c1865ca76b04b2ac593aa65abbe,"Zhong Y., Zhang L., Gong J., Li P.",NR,NR,CHECK,NR,NR,MD,NR,CHECK,CHECK,2007,NR,NR,,79.3,TO_DO,NR,IEEE Transactions on Geoscience and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-0037934716&partnerID=40&md5=93e328359fd750666e1c1792d3cb894e,"Kaewpijit S., Moigne J.L., El-Ghazawi T.",NR,NR,CHECK,NR,NR,MD,NR,CHECK,CHECK,2003,NR,NR,,91,TO_DO,NR,IEEE Transactions on Geoscience and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-79960039993&partnerID=40&md5=8e02d779a4b75c5f4ed397014570d5ea,"Yan W.Y., Shaker A.",NR,NR,CHECK,NR,NR,MD,NR,CHECK,CHECK,2011,NR,NR,,73.3,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-79551656770&partnerID=40&md5=502325ad3130da0aff3cb263e695c0d1,"Gilichinsky M., Sandstrom P., Reese H., Kivinen S., Moen J., Nilsson M.",NR,NR,CHECK,NR,NR,MD,NR,CHECK,CHECK,2011,NR,NR,,76.7,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-77956647030&partnerID=40&md5=65e9e602384e8661e1696ee9b4dbc74e,"Li Z., Eastman J.R.",NR,NR,CHECK,NR,NR,MD,NR,CHECK,CHECK,2010,NR,NR,,65,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-77951214670&partnerID=40&md5=55e8a027b2e6f18567e589accca28e45,"Cruz-Cardenas G., Ortiz-Solorio C.A., Ojeda-Trejo E., Martinez-Montoya J.F., Sotelo-Ruiz E.D., Licona-Vargas A.L.",NR,NR,CHECK,NR,NR,MD,NR,CHECK,CHECK,2010,NR,NR,,38,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-77951777296&partnerID=40&md5=002c0f05c673ee9c377b8518725ea7db,"Qing J., Huo H., Fang T.",NR,NR,CHECK,NR,NR,MD,NR,CHECK,CHECK,2010,NR,NR,,80.6,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-77951126983&partnerID=40&md5=5c5d3e0f921ac2691f019964b256301a,"Tong X., Zhang X., Liu M.",NR,NR,CHECK,NR,NR,MD,NR,CHECK,CHECK,2010,NR,NR,,52.8,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-70449447678&partnerID=40&md5=2686dfdd0a2919c25b5c15372411b609,"Yang C., Everitt J.H., Johnson H.B.",NR,NR,CHECK,NR,NR,MD,NR,CHECK,CHECK,2009,NR,NR,,94,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-34548359491&partnerID=40&md5=bf22dc19e94083bcb9a17e34a6fbf2fc,Alberga V.,NR,NR,CHECK,NR,NR,MD,NR,CHECK,CHECK,2007,NR,NR,,71.3,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-34147122504&partnerID=40&md5=b003c356c0be0efbe27cec3d32c78345,"Zhang L., Zhong Y., Huang B., Li P.",NR,NR,CHECK,NR,NR,MD,NR,CHECK,CHECK,2007,NR,NR,,78.4,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-34249870082&partnerID=40&md5=84233599d09276aa3cf6285e3fe6973c,"Chen X., Warner T.A., Campagna D.J.",NR,NR,CHECK,NR,NR,MD,NR,CHECK,CHECK,2007,NR,NR,,35,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-33747120577&partnerID=40&md5=1f67475b06ab970dc252330074c21fc8,"Yun O., Ma J.",NR,NR,CHECK,NR,NR,MD,NR,CHECK,CHECK,2006,NR,NR,,92.5,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-1942536039&partnerID=40&md5=94a3c8558c9deaefdfca0ff5823541ce,"Linderman M., Liu J., Qi J., An L., Ouyang Z., Yang J., Tan Y.",NR,NR,CHECK,NR,NR,MD,NR,CHECK,CHECK,2004,NR,NR,,69,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-0346666711&partnerID=40&md5=0548cefd1c89a97acf377782b8fb2164,"Emrahoglu N., Yegingil I., Pestemalci V., Senkal O., Kandirmaz H.M.",NR,NR,CHECK,NR,NR,MD,NR,CHECK,CHECK,2003,NR,NR,,93.8,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-3643052919&partnerID=40&md5=28f4236046c238fcc895691b2d1bf292,"Colby J.D., Keating P.L.",NR,NR,CHECK,NR,NR,MD,NR,CHECK,CHECK,1998,NR,NR,,74,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-67049144634&partnerID=40&md5=6cb8ca1be1d637cce114cd21cdadd97f,"Yang C., Everitt J.H., Fletcher R.S., Jensen R.R., Mausel P.W.",NR,NR,CHECK,NR,NR,MD,NR,CHECK,CHECK,2009,NR,NR,,92.3,TO_DO,NR,Photogrammetric Engineering and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-58449118290&partnerID=40&md5=e6056ead4e59bd18b464be1290b99ac0,"Wang T., Skidmore A.K., Toxopeus A.G., Liu X.",NR,NR,CHECK,NR,NR,MD,NR,CHECK,CHECK,2009,NR,NR,,70.9,TO_DO,NR,Photogrammetric Engineering and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-4143062534&partnerID=40&md5=15d651c2fad2ec6c501c0fb464e6166b,"Lu D., Mausel P., Batistella M., Moran E.",NR,NR,CHECK,NR,NR,MD,NR,CHECK,CHECK,2004,NR,NR,,77.2,TO_DO,NR,Photogrammetric Engineering and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-23944446022&partnerID=40&md5=0f8f0f735d0a77b54eb7d776e742622e,"Ballantine J.-A.C., Okin G.S., Prentiss D.E., Roberts D.A.",NR,NR,CHECK,NR,NR,MD,NR,CHECK,CHECK,2005,NR,NR,,47,TO_DO,NR,Remote Sensing of Environment,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-2342644217&partnerID=40&md5=7f7d4caad00c9a693320e4f6a0d6abd4,"South S., Qi J., Lusch D.P.",NR,NR,CHECK,NR,NR,MD,NR,CHECK,CHECK,2004,NR,NR,,78.8,TO_DO,NR,Remote Sensing of Environment,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-79959778762&partnerID=40&md5=b173c3ca9431b15ef27ebb54a3898ed5,"McGwire K.C., Minor T.B., Schultz B.W.",NR,NR,CHECK,NR,NR,SAM,NR,CHECK,CHECK,2011,NR,NR,,91.1,TO_DO,NR,IEEE Transactions on Geoscience and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-79957511390&partnerID=40&md5=cefbd817ce883530e74d1f86f1ee4a9d,"Miao X., Patil R., Heaton J.S., Tracy R.C.",NR,NR,CHECK,NR,NR,SAM,NR,CHECK,CHECK,2011,NR,NR,,76.3,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-70449447678&partnerID=40&md5=2686dfdd0a2919c25b5c15372411b609,"Yang C., Everitt J.H., Johnson H.B.",NR,NR,CHECK,NR,NR,SAM,NR,CHECK,CHECK,2009,NR,NR,,89,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-34249870082&partnerID=40&md5=84233599d09276aa3cf6285e3fe6973c,"Chen X., Warner T.A., Campagna D.J.",NR,NR,CHECK,NR,NR,SAM,NR,CHECK,CHECK,2007,NR,NR,,95,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-0036325696&partnerID=40&md5=56dd01148f1d2e3d5c4999f4ae545ebb,"Hunter E.L., Power C.H.",NR,NR,CHECK,NR,NR,SAM,NR,CHECK,CHECK,2002,NR,NR,,41.5,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-84868228204&partnerID=40&md5=a76263dc68d70325a1c94c467a2acdf7,"Forzieri G., Moser G., Catani F.",NR,NR,CHECK,NR,NR,SAM,NR,CHECK,CHECK,2012,NR,NR,,36.8,TO_DO,NR,ISPRS Journal of Photogrammetry and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-33846190683&partnerID=40&md5=ea480c348d60ed81cd3e4bbaf69b4739,"Nangendo G., Skidmore A.K., van Oosten H.",NR,NR,CHECK,NR,NR,SAM,NR,CHECK,CHECK,2007,NR,NR,,92.7,TO_DO,NR,ISPRS Journal of Photogrammetry and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-67049144634&partnerID=40&md5=6cb8ca1be1d637cce114cd21cdadd97f,"Yang C., Everitt J.H., Fletcher R.S., Jensen R.R., Mausel P.W.",NR,NR,CHECK,NR,NR,SAM,NR,CHECK,CHECK,2009,NR,NR,,86.8,TO_DO,NR,Photogrammetric Engineering and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-21444447781&partnerID=40&md5=a83924b6035d97b264866c1afb65dcfd,"Clark M.L., Roberts D.A., Clark D.B.",NR,NR,CHECK,NR,NR,SAM,NR,CHECK,CHECK,2005,NR,NR,,38.5,TO_DO,NR,Remote Sensing of Environment,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-2342644217&partnerID=40&md5=7f7d4caad00c9a693320e4f6a0d6abd4,"South S., Qi J., Lusch D.P.",NR,NR,CHECK,NR,NR,SAM,NR,CHECK,CHECK,2004,NR,NR,,96.1,TO_DO,NR,Remote Sensing of Environment,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-84855460318&partnerID=40&md5=abee3fe20e074601271277f73c242a9e,"Choudhury I., Chakraborty M., Santra S.C., Parihar J.S.",NR,NR,CHECK,NR,NR,ML,NR,CHECK,CHECK,2012,NR,NR,,95.5,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-82155192938&partnerID=40&md5=12f0a21a514dfa4379c2d93f0d837db8,"Jia K., Wu B., Tian Y., Zeng Y., Li Q.",NR,NR,CHECK,NR,NR,ML,NR,CHECK,CHECK,2011,NR,NR,,91.1,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-82155179345&partnerID=40&md5=e640210d737791dec7941b82f1419857,"Htun N.Z., Mizoue N., Yoshida S.",NR,NR,CHECK,NR,NR,ML,NR,CHECK,CHECK,2011,NR,NR,,81.4,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-0037455689&partnerID=40&md5=1c79057f751b0e47f8c7b23239e6ca75,"Van Niel T.G., McVicar T.R., Fang H., Liang S.",NR,NR,CHECK,NR,NR,ML,NR,CHECK,CHECK,2003,NR,NR,,95.5,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-84859767402&partnerID=40&md5=f95d12aec6577a711773db33d2243a72,"Bagan H., Kinoshita T., Yamagata Y.",NR,NR,CHECK,NR,NR,ML,NR,CHECK,CHECK,2012,NR,NR,,79.1,TO_DO,NR,IEEE Transactions on Geoscience and Remote Sensing,
